TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
TX000523,AC00360,463.92,3/13/2023 16:41,Debit,Mesa,D000533,199.103.32.145,M010,Online,50,Engineer,199,1,2403.39,11/4/2024 8:09
TX000524,AC00043,320.14,1/31/2023 16:58,Debit,Milwaukee,D000141,83.182.211.68,M021,Online,60,Retired,96,1,3075.97,11/4/2024 8:07
TX000525,AC00295,214.93,5/15/2023 17:02,Debit,Albuquerque,D000038,23.255.214.209,M038,Online,28,Student,52,1,7835.4,11/4/2024 8:08
TX000526,AC00313,660.02,10/12/2023 16:57,Debit,Nashville,D000462,77.7.223.184,M053,Branch,20,Student,84,1,414.43,11/4/2024 8:08
TX000527,AC00173,345.81,6/26/2023 16:10,Debit,Raleigh,D000417,191.82.103.198,M099,Branch,40,Engineer,135,1,6116.8,11/4/2024 8:12
TX000528,AC00364,143.54,10/16/2023 16:06,Debit,Philadelphia,D000432,83.207.115.164,M096,ATM,71,Retired,80,1,6067.62,11/4/2024 8:08
TX000529,AC00339,42.55,3/31/2023 18:57,Debit,Seattle,D000034,40.192.99.27,M013,Branch,53,Engineer,29,1,7341.43,11/4/2024 8:10
TX000530,AC00265,1063.25,1/17/2023 16:48,Credit,Omaha,D000029,87.50.72.69,M070,Online,21,Student,128,1,1240.71,11/4/2024 8:07
TX000531,AC00369,541.79,8/11/2023 16:43,Debit,Mesa,D000558,93.169.212.219,M098,ATM,22,Student,125,1,1454.08,11/4/2024 8:11
TX000532,AC00033,40.57,2/13/2023 17:02,Debit,Columbus,D000380,173.252.44.183,M096,Branch,26,Student,63,1,1476.91,11/4/2024 8:06
TX000533,AC00077,120.24,8/28/2023 16:52,Debit,Milwaukee,D000570,49.29.37.185,M087,Branch,18,Student,131,2,1943.13,11/4/2024 8:08
TX000534,AC00437,498.67,12/5/2023 16:19,Debit,Miami,D000690,89.6.100.149,M036,Online,28,Student,244,1,1719.97,11/4/2024 8:08
TX000535,AC00152,227.22,3/27/2023 18:52,Debit,El Paso,D000350,197.187.216.106,M074,ATM,53,Doctor,220,1,832.82,11/4/2024 8:11
TX000536,AC00161,1182.86,12/11/2023 16:06,Debit,Tucson,D000673,96.24.89.146,M050,Online,30,Engineer,34,1,7696.16,11/4/2024 8:08
TX000537,AC00125,56.94,12/11/2023 16:52,Credit,Charlotte,D000542,69.82.61.135,M043,Online,76,Retired,74,1,7004.63,11/4/2024 8:07
TX000538,AC00311,629.82,7/17/2023 16:22,Debit,Colorado Springs,D000198,17.87.7.140,M056,ATM,68,Retired,159,1,6385.69,11/4/2024 8:11
TX000539,AC00183,59.44,6/13/2023 17:52,Debit,Chicago,D000479,64.15.0.66,M002,Online,35,Engineer,176,1,5472.03,11/4/2024 8:06
TX000540,AC00407,186.69,12/29/2023 16:38,Debit,New York,D000546,162.151.179.167,M015,Branch,30,Engineer,54,1,8602.22,11/4/2024 8:08
TX000541,AC00093,230.46,4/25/2023 17:33,Debit,Mesa,D000401,59.132.247.252,M003,Online,19,Student,179,1,162.53,11/4/2024 8:08
TX000542,AC00314,65.09,2/28/2023 17:58,Credit,Seattle,D000434,144.91.150.133,M066,Online,44,Engineer,159,1,9370.9,11/4/2024 8:09
TX000543,AC00467,457.09,5/25/2023 16:52,Credit,Nashville,D000278,21.97.154.92,M033,Online,55,Engineer,63,1,8570.82,11/4/2024 8:08
TX000544,AC00316,552.02,11/30/2023 16:51,Credit,Chicago,D000061,156.173.170.140,M048,ATM,44,Engineer,100,1,522.08,11/4/2024 8:09
TX000545,AC00145,377.12,8/14/2023 17:12,Debit,Houston,D000321,112.56.160.202,M049,ATM,34,Engineer,61,1,836.67,11/4/2024 8:11
TX000546,AC00045,204.56,9/11/2023 17:51,Credit,San Diego,D000094,44.197.126.59,M013,Branch,18,Student,179,1,364.72,11/4/2024 8:10
TX000547,AC00005,420.28,5/17/2023 17:28,Debit,Washington,D000677,110.150.1.201,M002,Branch,35,Doctor,144,1,8557.32,11/4/2024 8:09
TX000548,AC00456,97.09,4/10/2023 18:26,Debit,Fort Worth,D000164,221.206.44.63,M052,ATM,24,Student,202,4,1579.57,11/4/2024 8:06
TX000549,AC00041,124.59,5/5/2023 17:32,Debit,Charlotte,D000037,85.239.236.80,M025,Branch,27,Student,171,1,129.29,11/4/2024 8:09
TX000550,AC00257,73.88,1/2/2023 16:27,Debit,Charlotte,D000611,142.148.226.178,M015,Online,39,Doctor,34,1,6474.41,11/4/2024 8:09
TX000551,AC00356,77.43,1/19/2023 16:11,Debit,Raleigh,D000403,100.137.90.188,M047,Online,21,Student,169,1,1380.21,11/4/2024 8:06
TX000552,AC00465,106.16,4/14/2023 17:21,Debit,Phoenix,D000673,48.89.167.189,M098,ATM,56,Doctor,277,4,7487.79,11/4/2024 8:08
TX000553,AC00158,245.93,6/6/2023 18:53,Debit,Fresno,D000096,219.98.242.240,M054,Branch,54,Engineer,172,1,7986.63,11/4/2024 8:11
TX000554,AC00086,622.41,12/11/2023 16:57,Debit,Indianapolis,D000680,134.222.122.238,M100,ATM,64,Doctor,125,1,7322.01,11/4/2024 8:07
TX000555,AC00322,43.73,4/3/2023 16:43,Debit,Omaha,D000631,194.88.79.54,M011,ATM,34,Doctor,145,1,9929.43,11/4/2024 8:10
TX000556,AC00433,1282.86,5/15/2023 16:52,Debit,Austin,D000388,62.251.170.72,M070,Branch,19,Student,68,1,1830.98,11/4/2024 8:07
TX000557,AC00083,2.03,1/1/2024 16:07,Credit,Detroit,D000271,112.86.148.212,M012,ATM,33,Engineer,28,1,3012.31,11/4/2024 8:08
TX000558,AC00402,770.65,7/5/2023 17:49,Debit,Jacksonville,D000119,161.161.26.115,M016,Online,31,Doctor,137,1,7198.8,11/4/2024 8:09
TX000559,AC00317,260.31,2/28/2023 16:46,Debit,Austin,D000404,195.226.203.234,M065,Branch,63,Doctor,113,1,10980.38,11/4/2024 8:12
TX000560,AC00030,356.1,10/25/2023 16:13,Credit,Fort Worth,D000441,167.164.55.0,M043,Branch,26,Student,187,1,868.35,11/4/2024 8:11
TX000561,AC00114,27.07,3/6/2023 17:39,Credit,Virginia Beach,D000046,52.169.116.164,M004,Branch,80,Retired,39,1,3773.29,11/4/2024 8:09
TX000562,AC00301,119.89,12/19/2023 17:11,Debit,Tucson,D000013,166.79.195.157,M004,ATM,67,Doctor,60,1,6697.77,11/4/2024 8:09
TX000563,AC00216,106.39,2/13/2023 18:42,Debit,Virginia Beach,D000485,211.42.9.0,M003,Online,37,Doctor,281,1,9410.99,11/4/2024 8:10
TX000564,AC00223,12.04,11/15/2023 16:08,Debit,Fort Worth,D000535,31.127.129.152,M053,Online,37,Engineer,58,1,6213.32,11/4/2024 8:08
TX000565,AC00413,365.7,1/27/2023 16:35,Debit,Houston,D000051,81.248.235.147,M045,Branch,21,Student,115,2,368.78,11/4/2024 8:10
TX000566,AC00086,29.38,2/15/2023 16:30,Credit,Baltimore,D000053,139.23.212.102,M064,Branch,28,Student,63,1,1663.31,11/4/2024 8:11
TX000567,AC00216,319.85,7/26/2023 16:44,Debit,Denver,D000589,219.31.152.129,M083,ATM,60,Doctor,148,1,711.66,11/4/2024 8:07
TX000568,AC00240,350.14,3/24/2023 18:50,Credit,Los Angeles,D000182,161.168.126.136,M048,Online,75,Retired,38,1,2403.25,11/4/2024 8:08
TX000569,AC00298,163.94,8/3/2023 18:49,Credit,Virginia Beach,D000352,154.48.233.165,M041,Branch,52,Retired,73,1,5957.37,11/4/2024 8:09
TX000570,AC00460,170.53,2/6/2023 18:59,Debit,Oklahoma City,D000140,158.135.64.240,M089,Branch,24,Student,58,1,801.01,11/4/2024 8:09
TX000571,AC00424,262.22,7/13/2023 17:48,Credit,Baltimore,D000006,177.116.108.246,M080,ATM,40,Engineer,136,1,5711.71,11/4/2024 8:12
TX000572,AC00434,41.49,4/24/2023 16:47,Debit,Albuquerque,D000422,32.71.250.58,M027,Online,24,Student,13,1,928.33,11/4/2024 8:12
TX000573,AC00471,121.43,3/21/2023 16:20,Credit,Sacramento,D000244,171.101.134.74,M062,Branch,52,Engineer,243,1,7365.28,11/4/2024 8:07
TX000574,AC00461,350.46,12/8/2023 16:16,Debit,Nashville,D000079,152.234.65.155,M023,Branch,51,Retired,165,1,5839.38,11/4/2024 8:06
TX000575,AC00188,220.41,9/4/2023 16:42,Credit,El Paso,D000574,133.223.159.151,M059,Online,26,Engineer,155,1,5116.98,11/4/2024 8:10
TX000576,AC00013,33.46,2/20/2023 16:52,Debit,Seattle,D000617,189.248.139.91,M003,ATM,72,Retired,111,1,3641.07,11/4/2024 8:09
TX000577,AC00345,104.79,8/7/2023 16:06,Debit,Denver,D000531,80.247.6.83,M039,ATM,70,Doctor,223,1,1352.19,11/4/2024 8:10
TX000578,AC00013,246.27,12/27/2023 16:48,Debit,Fresno,D000102,144.91.150.133,M058,Online,29,Doctor,141,1,7299.86,11/4/2024 8:10
TX000579,AC00296,48.85,12/8/2023 16:45,Debit,Dallas,D000645,68.254.244.208,M049,ATM,19,Student,176,1,1503.56,11/4/2024 8:07
TX000580,AC00192,332,4/27/2023 16:27,Debit,Charlotte,D000101,197.23.128.119,M038,ATM,69,Retired,17,1,5943.13,11/4/2024 8:07
TX000581,AC00378,118.1,10/31/2023 16:49,Debit,Memphis,D000023,110.243.14.36,M071,Online,54,Engineer,167,1,895.66,11/4/2024 8:09
TX000582,AC00205,84.59,4/19/2023 16:54,Credit,Las Vegas,D000560,152.140.239.181,M004,Branch,67,Doctor,10,1,5669.1,11/4/2024 8:07
TX000583,AC00475,295.64,12/14/2023 17:31,Debit,Jacksonville,D000225,170.225.23.251,M021,Online,21,Student,82,1,1061.96,11/4/2024 8:10
TX000584,AC00022,514.33,6/2/2023 16:27,Debit,Philadelphia,D000478,218.54.207.160,M017,Branch,25,Student,160,1,1592.94,11/4/2024 8:12
TX000585,AC00150,992.17,2/27/2023 18:23,Debit,San Antonio,D000205,90.111.245.138,M007,ATM,43,Doctor,169,1,6215.96,11/4/2024 8:12
TX000586,AC00362,94.59,12/1/2023 17:04,Debit,Washington,D000270,47.82.77.181,M085,Online,39,Doctor,34,1,6171.89,11/4/2024 8:10
TX000587,AC00170,80.43,1/4/2023 16:09,Debit,Columbus,D000483,157.47.114.20,M014,Branch,59,Retired,157,1,5987.67,11/4/2024 8:08
TX000588,AC00429,54.25,7/31/2023 16:51,Debit,Virginia Beach,D000353,51.250.122.123,M042,Online,68,Doctor,37,1,14783.33,11/4/2024 8:08
TX000589,AC00418,178.88,6/19/2023 17:31,Credit,Dallas,D000101,38.210.156.148,M026,Branch,76,Retired,93,4,4708.29,11/4/2024 8:12
TX000590,AC00144,518.85,10/23/2023 18:37,Debit,Kansas City,D000100,73.54.203.165,M038,Online,22,Student,82,1,1806,11/4/2024 8:06
TX000591,AC00449,10.65,4/24/2023 16:24,Debit,Louisville,D000484,38.166.40.246,M081,Online,54,Doctor,161,1,13240.72,11/4/2024 8:10
TX000592,AC00057,198.62,5/15/2023 16:19,Credit,Tucson,D000378,97.4.209.133,M079,Branch,27,Student,84,1,1196.07,11/4/2024 8:06
TX000593,AC00426,107.03,3/6/2023 18:27,Debit,Miami,D000628,221.23.158.87,M038,Branch,27,Student,73,1,1408.07,11/4/2024 8:12
TX000594,AC00039,139.57,11/17/2023 17:59,Debit,Fort Worth,D000222,13.30.106.126,M030,ATM,19,Student,263,3,271.78,11/4/2024 8:07
TX000595,AC00051,312.47,5/2/2023 17:24,Debit,Milwaukee,D000658,207.157.126.125,M033,ATM,49,Engineer,148,4,9419.27,11/4/2024 8:08
TX000596,AC00471,346.11,1/4/2023 17:00,Debit,Dallas,D000362,130.92.201.49,M007,Branch,41,Engineer,213,1,9551.64,11/4/2024 8:08
TX000597,AC00039,138.06,7/25/2023 17:21,Debit,Charlotte,D000188,113.21.93.28,M099,Branch,44,Engineer,159,1,1070.47,11/4/2024 8:06
TX000598,AC00274,158.02,9/20/2023 17:09,Debit,New York,D000032,60.153.124.80,M026,ATM,49,Engineer,120,1,9374.24,11/4/2024 8:09
TX000599,AC00095,830.01,7/21/2023 16:43,Credit,Chicago,D000559,5.252.94.135,M071,Online,66,Retired,96,1,4253.18,11/4/2024 8:11
TX000600,AC00211,435.5,5/15/2023 18:41,Debit,Oklahoma City,D000461,10.191.172.154,M008,ATM,55,Retired,112,1,6981.03,11/4/2024 8:09
TX000601,AC00184,110.49,10/31/2023 17:06,Debit,Raleigh,D000449,187.52.200.18,M068,Online,57,Doctor,48,1,10483.93,11/4/2024 8:12
TX000602,AC00436,329.4,12/25/2023 16:30,Debit,Denver,D000692,104.155.121.252,M017,Online,34,Doctor,68,1,9588.07,11/4/2024 8:07
TX000603,AC00107,635.4,9/19/2023 16:55,Debit,Denver,D000002,215.97.143.157,M018,ATM,47,Doctor,106,1,1238.11,11/4/2024 8:11
TX000604,AC00203,769.97,2/16/2023 18:56,Debit,San Diego,D000393,24.129.74.189,M058,Branch,22,Student,23,1,1244.93,11/4/2024 8:09
TX000605,AC00398,175.07,9/4/2023 17:46,Debit,Colorado Springs,D000379,147.125.143.41,M091,Branch,26,Student,169,1,1040.25,11/4/2024 8:08
TX000606,AC00312,7.31,6/26/2023 16:04,Debit,Las Vegas,D000060,160.160.113.117,M028,Branch,78,Retired,282,1,5757.67,11/4/2024 8:07
TX000607,AC00225,175.15,11/9/2023 17:02,Debit,Detroit,D000367,16.51.235.240,M090,ATM,27,Student,32,1,1712.65,11/4/2024 8:09
TX000608,AC00150,32.54,7/4/2023 16:25,Debit,Oklahoma City,D000008,4.101.189.38,M022,Online,25,Student,183,4,1544.88,11/4/2024 8:07
TX000609,AC00413,121.82,9/8/2023 18:24,Debit,Dallas,D000542,40.198.240.246,M032,Online,60,Doctor,119,1,13293.83,11/4/2024 8:11
TX000610,AC00479,56.12,9/13/2023 18:49,Debit,El Paso,D000431,11.167.243.171,M049,ATM,30,Doctor,102,1,8839.67,11/4/2024 8:09
TX000611,AC00078,424.7,1/30/2023 17:37,Credit,Miami,D000066,56.116.189.0,M032,Online,56,Retired,178,1,6239.89,11/4/2024 8:08
TX000612,AC00242,35.16,10/25/2023 17:50,Debit,Chicago,D000075,195.237.152.198,M029,Branch,32,Engineer,130,1,8459.18,11/4/2024 8:10
TX000613,AC00149,35.73,6/12/2023 16:48,Debit,Miami,D000693,205.69.66.135,M028,Branch,65,Doctor,87,1,9073.17,11/4/2024 8:11
TX000614,AC00084,3.44,1/19/2023 17:24,Debit,Fort Worth,D000389,45.64.74.86,M004,ATM,78,Retired,108,1,7561.33,11/4/2024 8:12
TX000615,AC00466,1342.25,4/28/2023 18:11,Credit,Fort Worth,D000643,28.149.72.129,M032,Branch,21,Student,235,1,694.03,11/4/2024 8:08
TX000616,AC00359,139.03,8/30/2023 18:00,Credit,Los Angeles,D000359,147.125.143.41,M076,Online,50,Engineer,81,1,2276.57,11/4/2024 8:11
TX000617,AC00023,254.92,9/18/2023 16:04,Credit,San Antonio,D000088,198.24.183.157,M064,ATM,28,Engineer,169,1,2791.12,11/4/2024 8:07
TX000618,AC00366,115.11,5/5/2023 17:34,Debit,Albuquerque,D000632,190.164.160.79,M011,Online,28,Engineer,139,1,9808.97,11/4/2024 8:10
TX000619,AC00170,171.11,5/15/2023 16:52,Debit,San Francisco,D000172,55.154.161.250,M084,ATM,57,Retired,171,1,6324.09,11/4/2024 8:08
TX000620,AC00130,168.54,2/2/2023 16:13,Debit,Oklahoma City,D000467,119.105.89.125,M064,ATM,70,Doctor,142,2,13406,11/4/2024 8:08
TX000621,AC00183,420.76,2/23/2023 16:04,Debit,Miami,D000329,76.0.164.168,M054,Branch,51,Retired,76,1,6581.55,11/4/2024 8:08
TX000622,AC00219,408.46,3/1/2023 16:17,Debit,Raleigh,D000669,201.95.180.152,M058,Branch,64,Retired,28,1,3140.79,11/4/2024 8:08
TX000623,AC00354,1162.42,8/23/2023 16:35,Credit,Detroit,D000153,62.152.134.92,M009,Online,30,Doctor,45,1,10357.26,11/4/2024 8:09
TX000624,AC00290,342.17,12/14/2023 16:09,Credit,New York,D000532,91.204.200.167,M033,Branch,21,Student,247,1,461.83,11/4/2024 8:08
TX000625,AC00425,580.71,9/20/2023 16:37,Debit,Philadelphia,D000203,115.30.82.168,M046,ATM,53,Engineer,95,1,5670,11/4/2024 8:10
TX000626,AC00370,821.54,8/22/2023 18:11,Credit,Atlanta,D000142,19.111.192.175,M044,Branch,79,Retired,36,1,4040.32,11/4/2024 8:11
TX000627,AC00454,253.47,6/14/2023 17:07,Debit,Atlanta,D000388,81.248.235.147,M077,Branch,20,Student,238,1,220.51,11/4/2024 8:08
TX000628,AC00403,22.81,5/29/2023 17:53,Debit,New York,D000065,81.102.230.41,M083,Online,62,Retired,75,1,3634.76,11/4/2024 8:07
TX000629,AC00358,266.57,7/3/2023 17:56,Credit,Boston,D000058,140.94.123.72,M026,Online,39,Engineer,96,1,7180.48,11/4/2024 8:07
TX000630,AC00296,374.61,8/29/2023 18:30,Credit,Mesa,D000056,34.125.226.63,M079,Online,75,Retired,37,1,1389.71,11/4/2024 8:11
TX000631,AC00393,339.35,2/3/2023 16:08,Credit,Boston,D000099,197.23.128.119,M084,ATM,78,Retired,70,1,5002.7,11/4/2024 8:08
TX000632,AC00223,810.36,1/17/2023 16:59,Debit,Columbus,D000393,139.23.212.102,M081,ATM,20,Student,67,1,9239.12,11/4/2024 8:07
TX000633,AC00487,9.83,7/24/2023 17:04,Debit,Memphis,D000054,210.98.198.143,M004,ATM,24,Student,86,1,666.42,11/4/2024 8:09
TX000634,AC00215,135.57,6/14/2023 17:17,Credit,Boston,D000225,147.119.62.178,M073,Branch,51,Doctor,116,1,11351.64,11/4/2024 8:11
TX000635,AC00275,340.05,10/27/2023 17:26,Debit,Detroit,D000196,163.58.140.206,M038,ATM,43,Engineer,37,1,7234.15,11/4/2024 8:07
TX000636,AC00482,283.45,10/17/2023 17:24,Debit,Colorado Springs,D000399,128.16.32.183,M039,Branch,27,Engineer,127,1,2049.51,11/4/2024 8:08
TX000637,AC00357,100.99,5/29/2023 16:20,Debit,New York,D000466,109.105.179.186,M078,ATM,68,Doctor,114,1,8865.27,11/4/2024 8:09
TX000638,AC00026,90.88,2/20/2023 16:48,Debit,Albuquerque,D000449,196.244.194.198,M071,Branch,18,Student,176,1,3908.47,11/4/2024 8:07
TX000639,AC00416,655.15,1/2/2023 16:22,Debit,Seattle,D000626,11.167.243.171,M083,ATM,26,Engineer,264,1,5587.44,11/4/2024 8:07
TX000640,AC00058,320.55,5/1/2023 17:11,Debit,Milwaukee,D000549,199.6.127.153,M041,Online,50,Engineer,118,1,438.75,11/4/2024 8:08
TX000641,AC00170,41.51,10/4/2023 16:47,Debit,Phoenix,D000688,16.51.235.240,M084,Online,28,Student,48,1,609.6,11/4/2024 8:11
TX000642,AC00262,71.53,10/30/2023 16:49,Credit,Jacksonville,D000420,11.188.75.155,M030,Branch,68,Retired,39,1,2393.73,11/4/2024 8:12
TX000643,AC00032,467.13,9/28/2023 17:18,Credit,Kansas City,D000025,162.151.179.167,M096,Branch,54,Retired,45,1,3914.84,11/4/2024 8:06
TX000644,AC00131,235.4,9/26/2023 17:02,Debit,Detroit,D000141,73.108.76.238,M038,Branch,28,Student,70,1,818.36,11/4/2024 8:10
TX000645,AC00176,159.32,1/16/2023 18:57,Debit,Seattle,D000446,37.227.215.145,M033,Branch,18,Student,100,1,304.44,11/4/2024 8:10
TX000646,AC00139,50.83,12/18/2023 16:06,Credit,Philadelphia,D000421,190.164.160.79,M076,Online,30,Doctor,48,1,9553.42,11/4/2024 8:10
TX000647,AC00056,56.89,2/3/2023 18:03,Credit,Houston,D000120,31.127.129.152,M062,Branch,59,Engineer,56,1,3034.67,11/4/2024 8:09
TX000648,AC00276,20.22,3/10/2023 18:26,Debit,Jacksonville,D000123,170.225.23.251,M003,ATM,43,Engineer,138,1,5515.32,11/4/2024 8:06
TX000649,AC00447,50.4,3/27/2023 17:02,Debit,San Antonio,D000565,44.197.126.59,M079,Branch,36,Doctor,84,1,1677.01,11/4/2024 8:07
TX000650,AC00143,73.88,5/8/2023 17:42,Debit,Los Angeles,D000405,134.140.85.231,M009,Branch,53,Retired,131,1,4055.55,11/4/2024 8:08
TX000651,AC00139,119.61,3/14/2023 16:21,Debit,San Diego,D000102,99.205.173.118,M017,ATM,33,Doctor,53,1,9899.94,11/4/2024 8:07
TX000652,AC00208,1241.05,11/21/2023 16:26,Debit,Miami,D000105,156.96.135.18,M089,Branch,18,Student,129,1,756.74,11/4/2024 8:11
TX000653,AC00426,116.58,8/31/2023 16:38,Debit,Raleigh,D000646,20.147.6.179,M038,Branch,43,Engineer,247,1,2620.74,11/4/2024 8:06
TX000654,AC00423,1919.11,6/27/2023 17:48,Debit,Portland,D000191,207.157.126.125,M033,ATM,30,Doctor,161,1,11090.24,11/4/2024 8:10
TX000655,AC00381,391.96,6/19/2023 16:21,Debit,Nashville,D000452,121.67.144.20,M032,ATM,64,Retired,79,1,2174.16,11/4/2024 8:06
TX000656,AC00458,156.26,1/2/2023 17:49,Credit,Virginia Beach,D000134,51.196.87.214,M059,Branch,46,Engineer,160,1,7854.1,11/4/2024 8:09
TX000657,AC00014,427,7/31/2023 17:04,Credit,Oklahoma City,D000629,183.39.94.209,M065,Branch,49,Engineer,163,1,8253.65,11/4/2024 8:07
TX000658,AC00071,443.68,4/25/2023 18:58,Debit,Tucson,D000400,16.94.155.46,M012,ATM,18,Student,137,1,874.15,11/4/2024 8:10
TX000659,AC00054,101.76,2/20/2023 17:27,Debit,Philadelphia,D000374,78.69.172.205,M071,Branch,31,Doctor,26,1,6043.25,11/4/2024 8:11
TX000660,AC00182,67.57,8/17/2023 16:44,Debit,Charlotte,D000498,165.35.58.173,M093,Branch,37,Engineer,107,1,2766.12,11/4/2024 8:11
TX000661,AC00257,326.29,12/6/2023 17:10,Debit,Denver,D000184,6.44.165.160,M025,Online,56,Engineer,179,1,8171.26,11/4/2024 8:10
TX000662,AC00006,158.56,2/28/2023 17:28,Debit,Sacramento,D000027,218.238.171.184,M087,ATM,33,Doctor,100,1,5401.21,11/4/2024 8:10
TX000663,AC00424,56.02,6/19/2023 17:50,Debit,Memphis,D000455,81.248.235.147,M003,Online,27,Student,142,1,3548.02,11/4/2024 8:07
TX000664,AC00131,288.28,1/17/2023 17:11,Debit,Portland,D000127,191.25.177.160,M087,Online,27,Student,36,1,160.83,11/4/2024 8:06
TX000665,AC00133,245.67,1/2/2023 18:35,Credit,Portland,D000097,3.77.114.6,M088,Branch,24,Student,107,1,752.25,11/4/2024 8:07
TX000666,AC00393,152.18,8/7/2023 16:57,Credit,Los Angeles,D000637,40.244.94.218,M093,Online,39,Engineer,176,4,2459.84,11/4/2024 8:10
TX000667,AC00361,114.35,11/27/2023 16:16,Credit,El Paso,D000264,193.221.15.59,M025,Branch,41,Engineer,21,1,469.12,11/4/2024 8:10
TX000668,AC00092,373.27,7/18/2023 18:03,Credit,Miami,D000090,35.67.21.23,M053,Online,61,Doctor,79,1,8441.61,11/4/2024 8:06
TX000669,AC00049,504.63,11/13/2023 17:07,Debit,Portland,D000129,77.21.150.75,M068,Online,60,Engineer,168,1,3806.16,11/4/2024 8:07
TX000670,AC00023,126.22,5/4/2023 16:25,Debit,Atlanta,D000094,9.230.41.239,M081,ATM,46,Engineer,77,4,6133.41,11/4/2024 8:07
TX000671,AC00323,820.15,12/18/2023 16:33,Debit,Kansas City,D000281,13.188.62.74,M093,Branch,47,Doctor,181,1,8802.97,11/4/2024 8:10
TX000672,AC00372,986.81,3/31/2023 16:52,Credit,Houston,D000093,145.76.10.8,M039,Online,68,Doctor,127,1,14881.77,11/4/2024 8:09
TX000673,AC00497,8.37,1/12/2023 16:21,Debit,Colorado Springs,D000425,143.212.47.226,M011,ATM,63,Retired,135,1,1106.34,11/4/2024 8:11
TX000674,AC00130,197.49,7/3/2023 16:36,Credit,Fresno,D000649,167.67.137.223,M007,Online,53,Retired,30,1,5005.33,11/4/2024 8:06
TX000675,AC00034,637.97,10/23/2023 17:17,Debit,New York,D000646,104.165.213.58,M066,Branch,58,Retired,90,1,7949.03,11/4/2024 8:07
TX000676,AC00286,13.52,5/15/2023 16:51,Debit,Seattle,D000584,167.67.137.223,M001,ATM,26,Student,65,1,259.77,11/4/2024 8:06
TX000677,AC00232,432.1,3/20/2023 16:28,Debit,San Francisco,D000264,182.84.41.229,M048,ATM,49,Engineer,240,1,2114.3,11/4/2024 8:10
TX000678,AC00182,375.17,6/8/2023 17:20,Debit,Fort Worth,D000226,112.196.12.19,M053,ATM,51,Engineer,66,2,5495.3,11/4/2024 8:11
TX000679,AC00136,642.68,2/17/2023 16:57,Debit,Fresno,D000269,56.116.189.0,M034,Branch,50,Doctor,94,1,8461.46,11/4/2024 8:08
TX000680,AC00101,78.44,11/21/2023 17:25,Credit,San Jose,D000476,35.246.53.10,M033,Online,52,Retired,292,1,6870.84,11/4/2024 8:10
TX000681,AC00328,139.72,1/16/2023 17:53,Debit,Memphis,D000516,219.98.242.240,M033,Branch,49,Engineer,201,1,5058.83,11/4/2024 8:08
TX000682,AC00356,499.99,8/2/2023 16:01,Debit,San Jose,D000100,9.230.41.239,M046,Branch,31,Engineer,296,1,8885,11/4/2024 8:09
TX000683,AC00312,10.07,1/17/2023 16:47,Debit,Albuquerque,D000494,23.92.205.75,M029,Online,24,Student,49,1,530.81,11/4/2024 8:08
TX000684,AC00242,120.62,2/27/2023 16:37,Debit,Raleigh,D000024,134.222.122.238,M087,ATM,23,Student,85,1,9379.53,11/4/2024 8:06
TX000685,AC00123,578.49,10/16/2023 17:46,Debit,Nashville,D000463,194.88.79.54,M032,Branch,59,Retired,180,1,6475.13,11/4/2024 8:06
TX000686,AC00071,119.3,8/28/2023 16:08,Debit,Mesa,D000597,90.111.245.138,M058,Branch,34,Engineer,22,5,319.04,11/4/2024 8:08
TX000687,AC00370,280.92,1/1/2024 18:21,Debit,Phoenix,D000320,120.170.93.69,M048,Online,41,Doctor,168,1,5298.85,11/4/2024 8:06
TX000688,AC00330,42.42,6/1/2023 17:19,Debit,Sacramento,D000068,61.95.76.233,M042,Online,21,Student,102,1,490.57,11/4/2024 8:09
TX000689,AC00218,77.03,6/19/2023 16:57,Debit,Fresno,D000681,121.67.144.20,M030,ATM,67,Doctor,259,1,11310.27,11/4/2024 8:08
TX000690,AC00437,22.59,3/27/2023 16:12,Debit,Seattle,D000048,113.115.81.178,M060,ATM,62,Retired,45,1,3988.75,11/4/2024 8:08
TX000691,AC00287,568.76,10/9/2023 16:48,Debit,Baltimore,D000221,63.191.171.41,M097,ATM,51,Retired,155,1,7484.32,11/4/2024 8:12
TX000692,AC00418,25.94,10/16/2023 18:53,Credit,San Jose,D000232,42.219.228.159,M003,Online,58,Retired,211,5,4815.11,11/4/2024 8:06
TX000693,AC00465,105.94,8/7/2023 16:02,Debit,Oklahoma City,D000532,160.212.125.105,M074,Branch,51,Engineer,207,1,5963.1,11/4/2024 8:09
TX000694,AC00011,733.29,3/15/2023 18:42,Debit,Virginia Beach,D000618,16.51.235.240,M032,ATM,52,Doctor,94,5,10427,11/4/2024 8:07
TX000695,AC00432,350.15,11/27/2023 16:18,Credit,Fresno,D000234,11.167.243.171,M052,ATM,21,Student,195,1,296.47,11/4/2024 8:08
TX000696,AC00240,1151.18,8/25/2023 17:26,Debit,Kansas City,D000208,72.192.101.196,M055,ATM,65,Doctor,105,1,1100.06,11/4/2024 8:07
TX000697,AC00497,183.67,6/26/2023 16:11,Debit,San Diego,D000187,77.7.223.184,M085,Online,19,Student,238,1,910.26,11/4/2024 8:11
